match_id,market,selection,line,odds,source,phase,timestamp
H5,spreads,home,0.0,1.780,median/4books,closing,2026-06-13T12:01:22-04:00
H5,spreads,home,0.0,1.850,best:bovada,closing,2026-06-13T12:01:22-04:00
H5,spreads,away,0.0,2.060,median/4books,closing,2026-06-13T12:01:22-04:00
H5,spreads,away,0.0,2.140,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H5,totals,over,2.25,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
H5,totals,over,2.25,1.930,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H5,totals,under,2.25,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
H5,totals,under,2.25,2.050,best:bovada,closing,2026-06-13T12:01:22-04:00
H5,totals,over,2.5,2.080,median/2books,closing,2026-06-13T12:01:22-04:00
H5,totals,over,2.5,2.150,best:betrivers,closing,2026-06-13T12:01:22-04:00
H5,totals,under,2.5,1.695,median/2books,closing,2026-06-13T12:01:22-04:00
H5,totals,under,2.5,1.720,best:mybookieag,closing,2026-06-13T12:01:22-04:00
H6,h2h,away,,1.640,median/7books,closing,2026-06-13T12:01:22-04:00
H6,h2h,away,,1.650,best:fanduel,closing,2026-06-13T12:01:22-04:00
H6,h2h,home,,5.400,median/7books,closing,2026-06-13T12:01:22-04:00
H6,h2h,home,,5.950,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H6,h2h,draw,,4.000,median/7books,closing,2026-06-13T12:01:22-04:00
H6,h2h,draw,,4.020,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H6,spreads,away,-0.75,1.810,median/3books,closing,2026-06-13T12:01:22-04:00
H6,spreads,away,-0.75,1.820,best:bovada,closing,2026-06-13T12:01:22-04:00
H6,spreads,home,0.75,2.080,median/3books,closing,2026-06-13T12:01:22-04:00
H6,spreads,home,0.75,2.080,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H6,totals,over,2.5,1.890,median/5books,closing,2026-06-13T12:01:22-04:00
H6,totals,over,2.5,1.930,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H6,totals,under,2.5,1.930,median/5books,closing,2026-06-13T12:01:22-04:00
H6,totals,under,2.5,1.930,best:betonlineag,closing,2026-06-13T12:01:22-04:00
H6,spreads,away,-1.0,2.020,median/1books,closing,2026-06-13T12:01:22-04:00
H6,spreads,away,-1.0,2.020,best:mybookieag,closing,2026-06-13T12:01:22-04:00
H6,spreads,home,1.0,1.710,median/1books,closing,2026-06-13T12:01:22-04:00
H6,spreads,home,1.0,1.710,best:mybookieag,closing,2026-06-13T12:01:22-04:00
G6,h2h,away,,1.290,median/7books,closing,2026-06-13T12:01:22-04:00
G6,h2h,away,,1.300,best:betrivers,closing,2026-06-13T12:01:22-04:00
G6,h2h,home,,10.000,median/7books,closing,2026-06-13T12:01:22-04:00
G6,h2h,home,,11.000,best:fanduel,closing,2026-06-13T12:01:22-04:00
G6,h2h,draw,,5.600,median/7books,closing,2026-06-13T12:01:22-04:00
G6,h2h,draw,,6.000,best:draftkings,closing,2026-06-13T12:01:22-04:00
G6,spreads,away,-1.5,1.890,median/4books,closing,2026-06-13T12:01:22-04:00
G6,spreads,away,-1.5,1.910,best:betonlineag,closing,2026-06-13T12:01:22-04:00
G6,spreads,home,1.5,1.940,median/4books,closing,2026-06-13T12:01:22-04:00
G6,spreads,home,1.5,1.950,best:bovada,closing,2026-06-13T12:01:22-04:00
G6,totals,over,2.75,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
G6,totals,over,2.75,1.930,best:betonlineag,closing,2026-06-13T12:01:22-04:00
G6,totals,under,2.75,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
G6,totals,under,2.75,1.980,best:bovada,closing,2026-06-13T12:01:22-04:00
G6,totals,over,2.5,1.660,median/1books,closing,2026-06-13T12:01:22-04:00
G6,totals,over,2.5,1.660,best:betrivers,closing,2026-06-13T12:01:22-04:00
G6,totals,under,2.5,2.170,median/1books,closing,2026-06-13T12:01:22-04:00
G6,totals,under,2.5,2.170,best:betrivers,closing,2026-06-13T12:01:22-04:00
G6,totals,over,3.0,2.060,median/1books,closing,2026-06-13T12:01:22-04:00
G6,totals,over,3.0,2.060,best:mybookieag,closing,2026-06-13T12:01:22-04:00
G6,totals,under,3.0,1.680,median/1books,closing,2026-06-13T12:01:22-04:00
G6,totals,under,3.0,1.680,best:mybookieag,closing,2026-06-13T12:01:22-04:00
G5,h2h,home,,2.250,median/7books,closing,2026-06-13T12:01:22-04:00
G5,h2h,home,,2.300,best:draftkings,closing,2026-06-13T12:01:22-04:00
G5,h2h,away,,3.600,median/7books,closing,2026-06-13T12:01:22-04:00
G5,h2h,away,,3.650,best:draftkings,closing,2026-06-13T12:01:22-04:00
G5,h2h,draw,,3.100,median/7books,closing,2026-06-13T12:01:22-04:00
G5,h2h,draw,,3.140,best:betonlineag,closing,2026-06-13T12:01:22-04:00
G5,spreads,home,-0.25,1.870,median/3books,closing,2026-06-13T12:01:22-04:00
G5,spreads,home,-0.25,1.890,best:bovada,closing,2026-06-13T12:01:22-04:00
G5,spreads,away,0.25,1.990,median/3books,closing,2026-06-13T12:01:22-04:00
G5,spreads,away,0.25,1.990,best:betonlineag,closing,2026-06-13T12:01:22-04:00
G5,totals,over,2.0,1.950,median/4books,closing,2026-06-13T12:01:22-04:00
G5,totals,over,2.0,1.970,best:betonlineag,closing,2026-06-13T12:01:22-04:00
G5,totals,under,2.0,1.880,median/4books,closing,2026-06-13T12:01:22-04:00
G5,totals,under,2.0,1.890,best:bovada,closing,2026-06-13T12:01:22-04:00
G5,totals,over,1.5,1.490,median/1books,closing,2026-06-13T12:01:22-04:00
G5,totals,over,1.5,1.490,best:betrivers,closing,2026-06-13T12:01:22-04:00
G5,totals,under,1.5,2.550,median/1books,closing,2026-06-13T12:01:22-04:00
G5,totals,under,1.5,2.550,best:betrivers,closing,2026-06-13T12:01:22-04:00
G5,spreads,home,-0.5,2.160,median/1books,closing,2026-06-13T12:01:22-04:00
G5,spreads,home,-0.5,2.160,best:mybookieag,closing,2026-06-13T12:01:22-04:00
G5,spreads,away,0.5,1.620,median/1books,closing,2026-06-13T12:01:22-04:00
G5,spreads,away,0.5,1.620,best:mybookieag,closing,2026-06-13T12:01:22-04:00
L6,h2h,home,,1.650,median/7books,closing,2026-06-13T12:01:22-04:00
L6,h2h,home,,1.670,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L6,h2h,away,,5.750,median/7books,closing,2026-06-13T12:01:22-04:00
L6,h2h,away,,6.000,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L6,h2h,draw,,3.750,median/7books,closing,2026-06-13T12:01:22-04:00
L6,h2h,draw,,3.950,best:draftkings,closing,2026-06-13T12:01:22-04:00
L6,spreads,home,-0.75,1.800,median/3books,closing,2026-06-13T12:01:22-04:00
L6,spreads,home,-0.75,1.800,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L6,spreads,away,0.75,2.090,median/3books,closing,2026-06-13T12:01:22-04:00
L6,spreads,away,0.75,2.090,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L6,totals,over,2.25,1.850,median/3books,closing,2026-06-13T12:01:22-04:00
L6,totals,over,2.25,1.850,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L6,totals,under,2.25,2.020,median/3books,closing,2026-06-13T12:01:22-04:00
L6,totals,under,2.25,2.050,best:bovada,closing,2026-06-13T12:01:22-04:00
L6,totals,over,2.5,2.030,median/2books,closing,2026-06-13T12:01:22-04:00
L6,totals,over,2.5,2.040,best:mybookieag,closing,2026-06-13T12:01:22-04:00
L6,totals,under,2.5,1.720,median/2books,closing,2026-06-13T12:01:22-04:00
L6,totals,under,2.5,1.750,best:betrivers,closing,2026-06-13T12:01:22-04:00
L6,spreads,home,-1.0,2.070,median/1books,closing,2026-06-13T12:01:22-04:00
L6,spreads,home,-1.0,2.070,best:mybookieag,closing,2026-06-13T12:01:22-04:00
L6,spreads,away,1.0,1.680,median/1books,closing,2026-06-13T12:01:22-04:00
L6,spreads,away,1.0,1.680,best:mybookieag,closing,2026-06-13T12:01:22-04:00
L5,h2h,away,,1.290,median/7books,closing,2026-06-13T12:01:22-04:00
L5,h2h,away,,1.320,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L5,h2h,home,,8.500,median/7books,closing,2026-06-13T12:01:22-04:00
L5,h2h,home,,11.000,best:fanduel,closing,2026-06-13T12:01:22-04:00
L5,h2h,draw,,6.500,median/7books,closing,2026-06-13T12:01:22-04:00
L5,h2h,draw,,6.750,best:bovada,closing,2026-06-13T12:01:22-04:00
L5,spreads,away,-1.5,1.860,median/4books,closing,2026-06-13T12:01:22-04:00
L5,spreads,away,-1.5,1.890,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L5,spreads,home,1.5,1.960,median/4books,closing,2026-06-13T12:01:22-04:00
L5,spreads,home,1.5,2.000,best:bovada,closing,2026-06-13T12:01:22-04:00
L5,totals,over,2.75,1.850,median/3books,closing,2026-06-13T12:01:22-04:00
L5,totals,over,2.75,1.850,best:betonlineag,closing,2026-06-13T12:01:22-04:00
L5,totals,under,2.75,2.010,median/3books,closing,2026-06-13T12:01:22-04:00
L5,totals,under,2.75,2.050,best:bovada,closing,2026-06-13T12:01:22-04:00
L5,totals,over,2.5,1.620,median/1books,closing,2026-06-13T12:01:22-04:00
L5,totals,over,2.5,1.620,best:betrivers,closing,2026-06-13T12:01:22-04:00
L5,totals,under,2.5,2.230,median/1books,closing,2026-06-13T12:01:22-04:00
L5,totals,under,2.5,2.230,best:betrivers,closing,2026-06-13T12:01:22-04:00
L5,totals,over,3.0,1.990,median/1books,closing,2026-06-13T12:01:22-04:00
L5,totals,over,3.0,1.990,best:mybookieag,closing,2026-06-13T12:01:22-04:00
L5,totals,under,3.0,1.740,median/1books,closing,2026-06-13T12:01:22-04:00
L5,totals,under,3.0,1.740,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K5,h2h,home,,3.500,median/7books,closing,2026-06-13T12:01:22-04:00
K5,h2h,home,,3.600,best:betrivers,closing,2026-06-13T12:01:22-04:00
K5,h2h,away,,2.130,median/7books,closing,2026-06-13T12:01:22-04:00
K5,h2h,away,,2.200,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K5,h2h,draw,,3.350,median/7books,closing,2026-06-13T12:01:22-04:00
K5,h2h,draw,,3.400,best:fanduel,closing,2026-06-13T12:01:22-04:00
K5,totals,over,2.5,2.045,median/2books,closing,2026-06-13T12:01:22-04:00
K5,totals,over,2.5,2.050,best:betrivers,closing,2026-06-13T12:01:22-04:00
K5,totals,under,2.5,1.710,median/2books,closing,2026-06-13T12:01:22-04:00
K5,totals,under,2.5,1.730,best:betrivers,closing,2026-06-13T12:01:22-04:00
K5,spreads,home,0.25,1.990,median/3books,closing,2026-06-13T12:01:22-04:00
K5,spreads,home,0.25,2.020,best:bovada,closing,2026-06-13T12:01:22-04:00
K5,spreads,away,-0.25,1.870,median/3books,closing,2026-06-13T12:01:22-04:00
K5,spreads,away,-0.25,1.870,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K5,totals,over,2.25,1.870,median/3books,closing,2026-06-13T12:01:22-04:00
K5,totals,over,2.25,1.870,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K5,totals,under,2.25,1.990,median/3books,closing,2026-06-13T12:01:22-04:00
K5,totals,under,2.25,1.990,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K5,spreads,home,0.5,1.680,median/1books,closing,2026-06-13T12:01:22-04:00
K5,spreads,home,0.5,1.680,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K5,spreads,away,-0.5,2.050,median/1books,closing,2026-06-13T12:01:22-04:00
K5,spreads,away,-0.5,2.050,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K6,h2h,home,,2.350,median/7books,closing,2026-06-13T12:01:22-04:00
K6,h2h,home,,2.360,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K6,h2h,away,,3.200,median/7books,closing,2026-06-13T12:01:22-04:00
K6,h2h,away,,3.300,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K6,h2h,draw,,3.250,median/7books,closing,2026-06-13T12:01:22-04:00
K6,h2h,draw,,3.350,best:draftkings,closing,2026-06-13T12:01:22-04:00
K6,spreads,home,-0.25,2.040,median/3books,closing,2026-06-13T12:01:22-04:00
K6,spreads,home,-0.25,2.040,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K6,spreads,away,0.25,1.830,median/3books,closing,2026-06-13T12:01:22-04:00
K6,spreads,away,0.25,1.830,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.25,2.090,median/3books,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.25,2.090,best:betonlineag,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.25,1.800,median/3books,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.25,1.850,best:bovada,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.5,2.230,median/1books,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.5,2.230,best:betrivers,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.5,1.630,median/1books,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.5,1.630,best:betrivers,closing,2026-06-13T12:01:22-04:00
K6,spreads,home,0.0,1.630,median/1books,closing,2026-06-13T12:01:22-04:00
K6,spreads,home,0.0,1.630,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K6,spreads,away,0.0,2.150,median/1books,closing,2026-06-13T12:01:22-04:00
K6,spreads,away,0.0,2.150,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.0,1.640,median/1books,closing,2026-06-13T12:01:22-04:00
K6,totals,over,2.0,1.640,best:mybookieag,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.0,2.120,median/1books,closing,2026-06-13T12:01:22-04:00
K6,totals,under,2.0,2.120,best:mybookieag,closing,2026-06-13T12:01:22-04:00
J6,h2h,home,,3.750,median/7books,closing,2026-06-13T12:01:22-04:00
J6,h2h,home,,3.850,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J6,h2h,away,,2.180,median/7books,closing,2026-06-13T12:01:22-04:00
J6,h2h,away,,2.200,best:fanduel,closing,2026-06-13T12:01:22-04:00
J6,h2h,draw,,3.150,median/7books,closing,2026-06-13T12:01:22-04:00
J6,h2h,draw,,3.300,best:fanduel,closing,2026-06-13T12:01:22-04:00
J6,spreads,home,0.25,2.040,median/3books,closing,2026-06-13T12:01:22-04:00
J6,spreads,home,0.25,2.040,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J6,spreads,away,-0.25,1.830,median/3books,closing,2026-06-13T12:01:22-04:00
J6,spreads,away,-0.25,1.830,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J6,totals,over,2.25,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
J6,totals,over,2.25,1.930,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J6,totals,under,2.25,1.930,median/3books,closing,2026-06-13T12:01:22-04:00
J6,totals,under,2.25,2.000,best:bovada,closing,2026-06-13T12:01:22-04:00
J6,totals,over,2.5,2.095,median/2books,closing,2026-06-13T12:01:22-04:00
J6,totals,over,2.5,2.140,best:betrivers,closing,2026-06-13T12:01:22-04:00
J6,totals,under,2.5,1.685,median/2books,closing,2026-06-13T12:01:22-04:00
J6,totals,under,2.5,1.690,best:mybookieag,closing,2026-06-13T12:01:22-04:00
J6,spreads,home,0.5,1.670,median/1books,closing,2026-06-13T12:01:22-04:00
J6,spreads,home,0.5,1.670,best:mybookieag,closing,2026-06-13T12:01:22-04:00
J6,spreads,away,-0.5,2.080,median/1books,closing,2026-06-13T12:01:22-04:00
J6,spreads,away,-0.5,2.080,best:mybookieag,closing,2026-06-13T12:01:22-04:00
J5,h2h,away,,1.190,median/7books,closing,2026-06-13T12:01:22-04:00
J5,h2h,away,,1.210,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J5,h2h,home,,15.000,median/7books,closing,2026-06-13T12:01:22-04:00
J5,h2h,home,,15.000,best:fanduel,closing,2026-06-13T12:01:22-04:00
J5,h2h,draw,,7.250,median/7books,closing,2026-06-13T12:01:22-04:00
J5,h2h,draw,,7.500,best:draftkings,closing,2026-06-13T12:01:22-04:00
J5,spreads,away,-2.0,2.035,median/4books,closing,2026-06-13T12:01:22-04:00
J5,spreads,away,-2.0,2.090,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J5,spreads,home,2.0,1.800,median/4books,closing,2026-06-13T12:01:22-04:00
J5,spreads,home,2.0,1.850,best:bovada,closing,2026-06-13T12:01:22-04:00
J5,totals,over,3.0,1.985,median/4books,closing,2026-06-13T12:01:22-04:00
J5,totals,over,3.0,2.040,best:betonlineag,closing,2026-06-13T12:01:22-04:00
J5,totals,under,3.0,1.830,median/4books,closing,2026-06-13T12:01:22-04:00
J5,totals,under,3.0,1.890,best:bovada,closing,2026-06-13T12:01:22-04:00
J5,totals,over,3.5,2.380,median/1books,closing,2026-06-13T12:01:22-04:00
J5,totals,over,3.5,2.380,best:betrivers,closing,2026-06-13T12:01:22-04:00
J5,totals,under,3.5,1.560,median/1books,closing,2026-06-13T12:01:22-04:00
J5,totals,under,3.5,1.560,best:betrivers,closing,2026-06-13T12:01:22-04:00
C2,h2h,home,,5.800,median/9books,closing,2026-06-13T18:50:48-04:00
C2,h2h,home,,6.030,best:betonlineag,closing,2026-06-13T18:50:48-04:00
C2,h2h,away,,1.530,median/9books,closing,2026-06-13T18:50:48-04:00
C2,h2h,away,,1.550,best:betonlineag,closing,2026-06-13T18:50:48-04:00
C2,h2h,draw,,4.500,median/9books,closing,2026-06-13T18:50:48-04:00
C2,h2h,draw,,4.650,best:betus,closing,2026-06-13T18:50:48-04:00
C2,totals,over,2.5,1.640,median/2books,closing,2026-06-13T18:50:48-04:00
C2,totals,over,2.5,1.670,best:betmgm,closing,2026-06-13T18:50:48-04:00
C2,totals,under,2.5,2.250,median/2books,closing,2026-06-13T18:50:48-04:00
C2,totals,under,2.5,2.250,best:betmgm,closing,2026-06-13T18:50:48-04:00
C2,spreads,home,1,1.970,median/5books,closing,2026-06-13T18:50:48-04:00
C2,spreads,home,1,2.020,best:betus,closing,2026-06-13T18:50:48-04:00
C2,spreads,away,-1,1.850,median/5books,closing,2026-06-13T18:50:48-04:00
C2,spreads,away,-1,1.880,best:betonlineag,closing,2026-06-13T18:50:48-04:00
C2,totals,over,3,2.050,median/5books,closing,2026-06-13T18:50:48-04:00
C2,totals,over,3,2.120,best:betonlineag,closing,2026-06-13T18:50:48-04:00
C2,totals,under,3,1.790,median/5books,closing,2026-06-13T18:50:48-04:00
C2,totals,under,3,1.830,best:betus,closing,2026-06-13T18:50:48-04:00
D2,h2h,home,,5.300,median/9books,closing,2026-06-13T18:50:48-04:00
D2,h2h,home,,5.400,best:fanduel,closing,2026-06-13T18:50:48-04:00
D2,h2h,away,,1.690,median/9books,closing,2026-06-13T18:50:48-04:00
D2,h2h,away,,1.690,best:betonlineag,closing,2026-06-13T18:50:48-04:00
D2,h2h,draw,,3.800,median/9books,closing,2026-06-13T18:50:48-04:00
D2,h2h,draw,,3.900,best:betonlineag,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,0.5,2.270,median/3books,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,0.5,2.270,best:betonlineag,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-0.5,1.690,median/3books,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-0.5,1.690,best:betonlineag,closing,2026-06-13T18:50:48-04:00
D2,totals,over,2.5,2.050,median/7books,closing,2026-06-13T18:50:48-04:00
D2,totals,over,2.5,2.080,best:betonlineag,closing,2026-06-13T18:50:48-04:00
D2,totals,under,2.5,1.810,median/7books,closing,2026-06-13T18:50:48-04:00
D2,totals,under,2.5,1.830,best:betus,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,0.75,2.000,median/1books,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,0.75,2.000,best:bovada,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-0.75,1.830,median/1books,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-0.75,1.830,best:bovada,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,1,1.680,median/1books,closing,2026-06-13T18:50:48-04:00
D2,spreads,home,1,1.680,best:mybookieag,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-1,2.190,median/1books,closing,2026-06-13T18:50:48-04:00
D2,spreads,away,-1,2.190,best:mybookieag,closing,2026-06-13T18:50:48-04:00
E1,h2h,away,,36.000,median/9books,closing,2026-06-13T18:50:48-04:00
E1,h2h,away,,55.000,best:mybookieag,closing,2026-06-13T18:50:48-04:00
E1,h2h,home,,1.040,median/9books,closing,2026-06-13T18:50:48-04:00
E1,h2h,home,,1.050,best:betmgm,closing,2026-06-13T18:50:48-04:00
E1,h2h,draw,,19.000,median/9books,closing,2026-06-13T18:50:48-04:00
E1,h2h,draw,,20.000,best:fanduel,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4.5,2.100,median/5books,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4.5,2.150,best:betmgm,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4.5,1.740,median/5books,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4.5,1.790,best:betonlineag,closing,2026-06-13T18:50:48-04:00
E1,spreads,away,3.5,1.910,median/5books,closing,2026-06-13T18:50:48-04:00
E1,spreads,away,3.5,1.920,best:mybookieag,closing,2026-06-13T18:50:48-04:00
E1,spreads,home,-3.5,1.930,median/5books,closing,2026-06-13T18:50:48-04:00
E1,spreads,home,-3.5,1.940,best:betonlineag,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4.25,1.910,median/1books,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4.25,1.910,best:bovada,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4.25,1.910,median/1books,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4.25,1.910,best:bovada,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4,1.740,median/1books,closing,2026-06-13T18:50:48-04:00
E1,totals,over,4,1.740,best:mybookieag,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4,2.100,median/1books,closing,2026-06-13T18:50:48-04:00
E1,totals,under,4,2.100,best:mybookieag,closing,2026-06-13T18:50:48-04:00
F1,h2h,away,,3.750,median/9books,closing,2026-06-13T18:50:48-04:00
F1,h2h,away,,3.820,best:betonlineag,closing,2026-06-13T18:50:48-04:00
F1,h2h,home,,2.000,median/9books,closing,2026-06-13T18:50:48-04:00
F1,h2h,home,,2.020,best:bovada,closing,2026-06-13T18:50:48-04:00
F1,h2h,draw,,3.550,median/9books,closing,2026-06-13T18:50:48-04:00
F1,h2h,draw,,3.700,best:betus,closing,2026-06-13T18:50:48-04:00
F1,totals,over,2.5,1.930,median/7books,closing,2026-06-13T18:50:48-04:00
F1,totals,over,2.5,1.950,best:betus,closing,2026-06-13T18:50:48-04:00
F1,totals,under,2.5,1.890,median/7books,closing,2026-06-13T18:50:48-04:00
F1,totals,under,2.5,1.910,best:betmgm,closing,2026-06-13T18:50:48-04:00
F1,spreads,away,0.5,1.850,median/5books,closing,2026-06-13T18:50:48-04:00
F1,spreads,away,0.5,1.860,best:betus,closing,2026-06-13T18:50:48-04:00
F1,spreads,home,-0.5,2.020,median/5books,closing,2026-06-13T18:50:48-04:00
F1,spreads,home,-0.5,2.020,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,h2h,away,,2.400,median/9books,closing,2026-06-13T18:50:48-04:00
E2,h2h,away,,2.450,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,h2h,home,,3.600,median/9books,closing,2026-06-13T18:50:48-04:00
E2,h2h,home,,3.750,best:betus,closing,2026-06-13T18:50:48-04:00
E2,h2h,draw,,2.840,median/9books,closing,2026-06-13T18:50:48-04:00
E2,h2h,draw,,2.880,best:betmgm,closing,2026-06-13T18:50:48-04:00
E2,totals,over,1.5,1.585,median/2books,closing,2026-06-13T18:50:48-04:00
E2,totals,over,1.5,1.610,best:betmgm,closing,2026-06-13T18:50:48-04:00
E2,totals,under,1.5,2.365,median/2books,closing,2026-06-13T18:50:48-04:00
E2,totals,under,1.5,2.380,best:betmgm,closing,2026-06-13T18:50:48-04:00
E2,spreads,away,-0.25,2.050,median/1books,closing,2026-06-13T18:50:48-04:00
E2,spreads,away,-0.25,2.050,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,spreads,home,0.25,1.800,median/1books,closing,2026-06-13T18:50:48-04:00
E2,spreads,home,0.25,1.800,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,totals,over,1.75,1.800,median/1books,closing,2026-06-13T18:50:48-04:00
E2,totals,over,1.75,1.800,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,totals,under,1.75,2.050,median/1books,closing,2026-06-13T18:50:48-04:00
E2,totals,under,1.75,2.050,best:bovada,closing,2026-06-13T18:50:48-04:00
E2,spreads,away,-0.5,2.425,median/4books,closing,2026-06-13T18:50:48-04:00
E2,spreads,away,-0.5,2.450,best:betonlineag,closing,2026-06-13T18:50:48-04:00
E2,spreads,home,0.5,1.610,median/4books,closing,2026-06-13T18:50:48-04:00
E2,spreads,home,0.5,1.620,best:betus,closing,2026-06-13T18:50:48-04:00
E2,totals,over,2,2.240,median/4books,closing,2026-06-13T18:50:48-04:00
E2,totals,over,2,2.280,best:betonlineag,closing,2026-06-13T18:50:48-04:00
E2,totals,under,2,1.700,median/4books,closing,2026-06-13T18:50:48-04:00
E2,totals,under,2,1.740,best:mybookieag,closing,2026-06-13T18:50:48-04:00
F2,h2h,home,,1.880,median/9books,closing,2026-06-13T18:50:48-04:00
F2,h2h,home,,1.910,best:bovada,closing,2026-06-13T18:50:48-04:00
F2,h2h,away,,4.400,median/9books,closing,2026-06-13T18:50:48-04:00
F2,h2h,away,,4.550,best:betonlineag,closing,2026-06-13T18:50:48-04:00
F2,h2h,draw,,3.500,median/9books,closing,2026-06-13T18:50:48-04:00
F2,h2h,draw,,3.550,best:betonlineag,closing,2026-06-13T18:50:48-04:00
F2,totals,over,2.5,2.200,median/5books,closing,2026-06-13T18:50:48-04:00
F2,totals,over,2.5,2.250,best:betmgm,closing,2026-06-13T18:50:48-04:00
F2,totals,under,2.5,1.690,median/5books,closing,2026-06-13T18:50:48-04:00
F2,totals,under,2.5,1.690,best:betmgm,closing,2026-06-13T18:50:48-04:00
F2,spreads,home,-0.5,1.880,median/5books,closing,2026-06-13T18:50:48-04:00
F2,spreads,home,-0.5,1.890,best:bovada,closing,2026-06-13T18:50:48-04:00
F2,spreads,away,0.5,1.950,median/5books,closing,2026-06-13T18:50:48-04:00
F2,spreads,away,0.5,1.980,best:betonlineag,closing,2026-06-13T18:50:48-04:00
F2,totals,over,2,1.710,median/2books,closing,2026-06-13T18:50:48-04:00
F2,totals,over,2,1.710,best:betonlineag,closing,2026-06-13T18:50:48-04:00
F2,totals,under,2,2.240,median/2books,closing,2026-06-13T18:50:48-04:00
F2,totals,under,2,2.240,best:betonlineag,closing,2026-06-13T18:50:48-04:00
H1,h2h,away,,26.000,median/9books,closing,2026-06-13T18:50:48-04:00
H1,h2h,away,,32.000,best:betus,closing,2026-06-13T18:50:48-04:00
H1,h2h,home,,1.080,median/9books,closing,2026-06-13T18:50:48-04:00
H1,h2h,home,,1.110,best:betmgm,closing,2026-06-13T18:50:48-04:00
H1,h2h,draw,,11.750,median/9books,closing,2026-06-13T18:50:48-04:00
H1,h2h,draw,,12.000,best:fanduel,closing,2026-06-13T18:50:48-04:00
H1,totals,over,3.5,1.980,median/7books,closing,2026-06-13T18:50:48-04:00
